,bedroom_count,net_sqm,center_distance,metro_distance,floor,age,price,net_sqm_per_bedroom
1079,2,63.72701979342083,1472.83,66.66883284296173,23,77,93792.87171352892,31.863509896710415
1080,2,46.16093098,74.0,33.71041099799038,1,59,93961.80887,23.08046549
1081,2,23.861577071860992,409.87,32.63251987402971,4,14,95124.54372156336,11.930788535930496
1082,2,64.90549184658741,497.39,16.550048334891976,10,36,93832.07225,32.452745923293705
1083,2,22.94045944782996,765.97,117.2757006,1,58,92963.20936579152,11.47022972391498
1084,2,54.15852952871389,1860.69,192.8654954695739,9,59,92102.73629,27.079264764356946
1085,2,65.36211538556019,1634.81,109.3597636817183,9,44,92416.63141601784,32.681057692780094
1086,2,96.51269368836311,49.76,30.641486934403847,9,78,95426.26469,48.25634684418156
1087,2,86.80282427864512,1011.27,64.13513157,4,57,94015.68631846148,43.40141213932256
1088,2,91.99266651,1807.32,167.6190431265751,18,96,93199.03738833136,45.996333255
1089,2,73.13297135450154,390.21,113.93384863138589,10,56,95441.51709368988,36.56648567725077
1090,2,40.60338519843281,695.97,87.75371200373898,8,78,92941.99438705994,20.301692599216405
1091,2,22.645760447497587,773.11,26.46655001233816,19,14,94668.47595602831,11.322880223748793
1092,2,69.68805556508264,1672.79,158.58415949098864,11,33,93537.91609,34.84402778254132
1093,2,72.63618404,1530.44,218.1657077974362,19,67,93653.5856,36.31809202
1094,2,28.355848337938173,1298.6,88.79506251983894,21,37,91605.96381,14.177924168969087
1095,2,81.22228013968228,193.56,27.783937348680933,24,9,99121.74128101114,40.61114006984114
1096,2,91.63274208529596,590.78,68.55682873,6,25,95831.06323634907,45.81637104264798
1097,2,42.63131092770775,1685.69,159.67462341868512,9,0,91292.69565860718,21.315655463853876
1098,2,63.72643196058517,1478.37,35.12585224317304,21,43,92547.57316,31.863215980292583
1099,2,15.963344323162232,1434.49,56.78304680083356,23,51,91672.64479032496,7.981672161581116
1100,2,82.34252487069989,370.14,10.695086221545411,20,83,98094.89007307042,41.171262435349945
1101,2,42.37633375617005,402.89,52.23169166657652,5,0,97293.81685447117,21.188166878085024
1102,2,123.8888133962182,1746.14,150.26363928571146,20,33,96410.18536,61.9444066981091
1103,2,42.48717694466329,887.29,31.99872634244916,3,59,93094.52810006255,21.243588472331645
1104,2,100.78095291031542,1869.89,100.86888404391496,13,25,90641.13433763728,50.39047645515771
1105,2,36.68176300290755,311.7,7.975122775032815,10,30,93993.06962296588,18.340881501453776
1106,2,107.85059400937132,1933.44,199.65142287963783,5,29,92733.64460494096,53.92529700468566
1107,2,38.821454896977215,342.05,60.91988282146648,10,55,94555.14754153462,19.410727448488608
1108,2,83.98216948505654,1305.96,87.80391151397973,23,9,97468.63441699906,41.99108474252827
1109,2,118.56653074510324,1733.93,143.25581653928657,12,84,93940.96595071122,59.28326537255162
1110,2,38.38052038936943,1382.39,107.01278101786905,24,35,95945.79979806732,19.190260194684715
1111,2,78.09783094656035,1254.74,73.80825165489551,18,9,97149.32211763247,39.048915473280175
1112,2,44.60755339,984.75,119.88343282168653,18,6,95379.83395928783,22.303776695
1113,2,79.94761162245823,736.73,40.223624501469054,18,18,95853.2847,39.97380581122911
1114,2,22.23158764845138,1277.0,111.27401770259011,23,77,92258.40042592592,11.11579382422569
1115,2,46.944722606456246,1405.02,61.5828172,4,21,89389.24944,23.472361303228123
1116,2,52.70337345,653.84,42.598852083975046,3,2,93635.89532753643,26.351686725
1117,2,101.76803929794524,1898.39,135.28978201286057,24,50,95001.3066,50.88401964897262
1118,2,26.35822958174642,1545.62,119.69809037588752,19,95,90851.98278,13.17911479087321
1119,2,86.23243879,511.88,43.072799866445465,3,60,96426.52692490956,43.116219395
1120,2,57.511601082315465,489.53,33.05391100898222,5,21,94254.71310604464,28.755800541157733
1121,2,50.83239522115436,411.44,35.73967208727564,2,27,93432.55904064787,25.41619761057718
1122,2,67.48391642,302.36,84.47550865096123,15,27,97172.70671539934,33.74195821
1123,2,25.345207670741686,711.32,81.34352210033803,13,55,95506.67965,12.672603835370843
1124,2,40.81718050548086,1063.48,134.4212304909408,3,84,93629.94131311984,20.40859025274043
1125,2,126.70309409370849,1760.86,119.7544515614587,22,61,94770.54128196993,63.35154704685424
1126,2,100.4266051232668,784.28,75.83055825427563,22,79,96680.20590165416,50.2133025616334
1127,2,57.49202400100195,1309.32,124.5344461307738,9,3,94538.97442,28.746012000500976
1128,2,57.16380325584605,780.7,39.63171305625322,17,85,92154.07758,28.581901627923024
1129,2,71.98325189920072,1878.32,127.9073837852859,10,63,90117.13193196506,35.99162594960036
1130,2,79.83731017034467,1111.02,25.478530604635083,23,63,94139.32722,39.91865508517233
1131,2,91.33636556791156,640.37,132.4402818475816,11,19,99050.51405358396,45.66818278395578
1132,2,79.62971769894963,1046.43,45.55855553237512,6,77,91779.66761579287,39.81485884947482
1133,2,87.00621266,1932.78,241.2612537,3,19,92574.23741285992,43.50310633
1134,2,70.35007234921324,1825.22,140.89514131710737,15,71,90770.35937872488,35.17503617460662
1135,2,79.03704302044714,1334.71,76.99923501,21,20,95874.17284393428,39.51852151022357
1136,2,51.76778863954915,1473.88,163.7751570152499,15,54,93525.77346,25.883894319774576
1137,2,83.13545986217335,1054.18,123.29914594621384,1,24,94909.04085232684,41.567729931086674
1138,2,64.49687451593027,471.14,25.76201175738952,11,35,97769.84826035384,32.248437257965136
1139,2,89.10091153799911,1710.79,177.99232480588933,12,46,93171.35911248343,44.550455768999555
1140,2,52.54771245046348,1217.26,61.14409680464475,2,57,90851.31321556708,26.27385622523174
1141,2,71.12988242424098,608.28,96.3127529,15,35,96945.28696,35.56494121212049
1142,2,114.9102531244626,995.57,113.99993413315022,21,68,96239.42569406005,57.4551265622313
1143,2,33.25546835003088,907.53,35.69516549686691,1,89,89604.07200313045,16.62773417501544
1144,2,104.89966721983298,480.6,175.40078605073708,24,55,99566.52587367449,52.44983360991649
1145,2,48.35786766027866,812.34,100.1167513200247,13,47,96680.38118928764,24.17893383013933
1146,2,97.18060897474656,1171.34,219.9439535265269,16,88,94808.79305784056,48.59030448737328
1147,2,51.83544359518163,1395.95,205.64889093743795,3,87,92494.28969520662,25.917721797590815
1148,2,89.05919419592283,744.52,57.565060989110805,2,72,91681.06723362948,44.529597097961414
1149,2,50.16102372,839.9,54.97741226977285,21,82,92461.28353,25.08051186
1150,2,89.34284886554879,1404.1,106.19604082895992,19,91,93140.68489406684,44.671424432774394
1151,2,15.276321130661016,1065.01,4.349472478609485,24,14,95563.39507,7.638160565330508
1152,2,37.23182161263362,817.66,85.92770119899853,1,76,92461.30607905689,18.61591080631681
1153,2,76.79083464941485,678.12,137.3286780442404,22,95,98639.02656480623,38.395417324707424
1154,2,78.02094527766319,1630.7,108.1244058510899,4,72,89972.71428516146,39.010472638831594
1155,2,41.12395557849081,1807.74,206.7994299681505,9,54,91613.59699007148,20.561977789245404
1156,2,35.24335545477535,712.94,1.5349329248340524,12,97,93647.93859896582,17.621677727387674
1157,2,59.44136752805002,1403.57,149.18678233604055,19,69,94465.91858,29.72068376402501
1158,2,59.69883075462541,1986.16,226.87148724071727,19,17,93294.61957595154,29.849415377312706
1159,2,81.92935177359405,1395.7,164.15484802024685,9,92,91784.85831406474,40.964675886797025
1160,2,123.9446560141062,1845.07,178.21471077012458,2,55,93841.74785116264,61.9723280070531
1161,2,50.46588539742811,176.63,35.414947175431124,5,51,96387.58288597834,25.232942698714055
1162,2,88.46077550030589,199.28,97.36173455487662,1,82,94557.52504048932,44.23038775015294
1163,2,80.02896909789139,975.94,62.28829093838684,17,55,94306.36635551504,40.014484548945696
1164,2,47.464281424473455,1314.79,157.0675159533581,5,36,91467.69262207251,23.732140712236728
1165,2,26.31691655454149,1197.13,128.30841214488044,6,68,90729.15057351056,13.158458277270745
1166,2,82.80506897,1996.01,155.47842287604462,4,18,91970.92789693008,41.402534485
1167,2,45.55553582777269,564.55,50.93805912157549,1,66,94935.78862659053,22.777767913886343
1168,2,84.55726829538946,1433.93,181.0580122526852,24,3,98226.89129352238,42.27863414769473
1169,2,73.72131556148568,1772.16,167.7265904763199,12,6,95317.74342872656,36.86065778074284
1170,2,56.05418463192145,591.22,97.46917706044636,5,70,95178.71630178536,28.027092315960726
1171,2,91.16059094554916,1632.11,220.57814075692025,13,80,92895.18939,45.58029547277458
1172,2,63.164657585164285,1795.68,181.0658984,11,75,92755.9394,31.582328792582143
1173,2,78.37802234998492,617.37,114.1153532310244,4,38,97632.09815182468,39.18901117499246
1174,2,17.764797688856643,289.01,9.682851116039616,20,85,96775.66093997472,8.882398844428321
1175,2,32.68185908074637,1297.25,116.34200588651927,23,80,92904.23293206828,16.340929540373185
1176,2,75.50800678471296,692.13,36.16072918,4,63,91770.9169,37.75400339235648
1177,2,15.340145173405444,588.49,105.1129797323188,4,18,92968.40234272392,7.670072586702722
1178,2,28.58957006922813,917.67,103.29486768967976,23,79,93028.72326,14.294785034614065
1179,2,89.66322658261114,606.55,29.227776905253865,12,0,95300.38743238624,44.83161329130557
1180,2,67.67707417965305,512.59,53.86654168231661,9,58,96460.27716,33.838537089826524
1181,2,28.869450878740764,991.39,141.30351944092908,12,31,93975.98993179556,14.434725439370382
1182,2,118.01453363042836,356.01,30.07750044810234,9,40,98912.32308392908,59.00726681521418
1183,2,28.972519498554306,825.72,26.86815945751184,21,2,96400.43942375427,14.486259749277153
1184,2,50.907100692427086,576.14,90.29113221997376,8,4,96519.59522404824,25.453550346213543
1185,2,36.20737763766756,986.74,67.74022063376597,15,4,95951.44297762885,18.10368881883378
1186,2,88.78136874422913,1181.36,82.85686318604465,16,89,93898.35207447544,44.39068437211456
1187,2,53.99656937826671,793.6,115.20878393897532,9,37,95911.77547964088,26.998284689133357
1188,2,105.7784328472602,1501.12,66.84265613874156,9,27,91709.44725921408,52.8892164236301
1189,2,88.07710174385535,691.84,159.6205321410179,23,54,100738.40705197834,44.038550871927676
1190,2,34.082675026206886,1266.41,89.96479791308883,2,67,88683.51794367738,17.041337513103443
1191,2,55.94650083755915,1534.85,111.97395283075522,14,62,91760.22228543548,27.973250418779575
1192,2,45.89763279210416,200.84,69.13683715835815,10,31,97337.13917437795,22.94881639605208
1193,2,52.93843966635449,166.0,50.37476365552133,1,47,96754.07570040664,26.469219833177245
1194,2,39.04769576200174,1326.54,241.95008595375376,7,26,95511.01308113354,19.52384788100087
1195,2,45.920553903019176,1768.04,148.56330081842398,7,94,89008.09640201187,22.960276951509588
1196,2,49.90595109392053,172.05,9.464168066779514,7,60,94644.03505518404,24.952975546960264
1197,2,28.787727183324467,1615.45,71.42470100183732,24,67,90752.99194167792,14.393863591662234
1198,2,77.66458144689238,516.17,29.850186132558736,6,28,96707.8487,38.83229072344619
1199,2,31.34061393671216,1373.91,87.58033522141221,9,66,90587.30042993574,15.67030696835608
1200,2,51.527197738706505,1691.19,129.76874934472505,19,58,93584.95523285108,25.763598869353252
1201,2,33.382872977487025,1604.87,57.228912172302245,23,95,90125.40145927982,16.691436488743513
1202,2,122.66725992723232,1179.75,189.2078779947257,6,43,97185.76401001988,61.33362996361616
1203,2,36.93772614723362,1715.64,14.29746008041434,17,3,90107.74669,18.46886307361681
1204,2,90.6326609,1791.88,101.84797892084904,2,29,90355.72317960602,45.31633045
1205,2,87.08316412199929,886.57,49.59932236019246,12,69,95595.64635740349,43.541582060999644
1206,2,62.44519967290222,872.73,21.067996837144086,14,77,94158.66971433228,31.22259983645111
1207,2,101.99955730553214,1697.01,207.6460770366256,23,93,95656.99371488944,50.99977865276607
1208,2,100.60924267782453,1451.53,123.74574107019532,12,67,93637.87437752105,50.30462133891226
1209,2,41.99176262,906.04,82.81288022032295,1,52,92423.64317951445,20.99588131
1210,2,86.03392756293596,182.3,46.92658821527064,22,1,99472.61541794996,43.01696378146798
1211,2,65.35956683459754,1051.27,108.9149263489059,14,37,95661.55055,32.67978341729877
1212,2,51.04343517421757,590.28,102.05356487230212,2,82,93005.76958390966,25.521717587108785
1213,2,82.44243961288048,844.32,20.51492231819274,13,3,95580.58798,41.22121980644024
1214,2,57.116256284640926,1338.59,93.09719497,7,78,89934.6196,28.558128142320463
1215,2,36.674012387971246,1416.15,160.7518573034769,14,46,93341.65805207832,18.337006193985623
1216,2,97.88185252,1877.46,42.2436769,10,3,91520.69076556474,48.94092626
1217,2,40.84227868376444,1728.28,86.78597603413796,24,54,91183.55152966703,20.42113934188222
1218,2,99.78480106153548,1319.35,143.7911116089973,20,89,94715.18856,49.89240053076774
1219,2,89.69484654238616,1540.62,114.6433482502537,11,56,93189.40021136572,44.84742327119308
1220,2,46.18533483481325,980.56,135.05577750548483,9,19,96831.93916,23.092667417406624
1221,2,68.53881824014346,506.25,86.02151484265814,1,12,96382.21439222545,34.26940912007173
1222,2,75.76445772622755,1492.75,74.44285599,7,91,88514.45766543073,37.882228863113774
1223,2,108.97616731023292,875.47,99.12515437334406,18,53,98203.75763045682,54.48808365511646
1224,2,46.18515890449152,114.96,70.43129278337533,20,25,97955.20592126762,23.09257945224576
1225,2,37.85125762936444,1809.86,170.25912008254858,10,22,89586.78957887454,18.92562881468222
1226,2,69.67561728225182,893.46,124.3808970956685,8,68,95400.46397,34.83780864112591
1227,2,99.28612266,368.07,64.89752632769978,21,18,101408.32380047296,49.64306133
1228,2,83.44014227385296,1120.63,127.98723917493982,14,78,95897.27847,41.72007113692648
1229,2,115.33737312801624,1006.77,126.40624467184958,14,54,97794.43766994192,57.66868656400812
1230,2,93.90327260780974,1801.77,12.428656988619052,19,86,88901.32964,46.95163630390487
1231,2,62.30621705799295,601.18,98.15307805404856,17,40,97515.95944479964,31.153108528996476
1232,2,58.502148444878415,1038.56,183.8769905289488,4,61,94405.55088123093,29.251074222439208
1233,2,39.90457072968505,1016.35,113.30342373146463,18,17,96692.70076862822,19.952285364842524
1234,2,95.43621072624448,268.62,33.81224982498634,23,63,98529.77494678902,47.71810536312224
1235,2,38.12164736110692,747.6,102.10593366957195,13,69,95625.98453494482,19.06082368055346
1236,2,26.04224738694355,249.47,39.36357368425576,13,77,95064.09664888831,13.021123693471775
1237,2,12.754296292940598,171.28,48.00426309,1,49,95656.91925118736,6.377148146470299
1238,2,114.21240127499463,1146.18,103.22975001227054,17,19,98673.52168222162,57.10620063749732
1239,2,26.016866690885664,1807.91,124.3766573,21,48,89512.28993,13.008433345442832
1240,2,80.06484081399843,737.26,16.44381358840679,12,86,91981.73691352647,40.032420406999215
1241,2,70.08039289322468,1530.59,69.10097245245522,11,1,92297.97453,35.04019644661234
1242,2,124.55876095863168,1404.17,214.4386063709932,19,6,99006.21557,62.27938047931584
1243,2,26.201292016984155,1400.07,163.71108318281213,3,71,90681.75559,13.100646008492077
1244,2,54.77570595866825,1804.7,131.17163046576644,23,80,91684.92648354608,27.387852979334124
1245,2,45.908188289738966,1847.1,146.71936530072458,4,32,88782.41215,22.954094144869483
1246,2,86.13693321,908.59,87.40097654532272,7,97,92516.66604715875,43.068466605
1247,2,40.08913580705091,1056.37,62.29604852578208,7,93,89591.77064605383,20.044567903525454
1248,2,119.46808064916956,1919.22,176.10564285871624,22,61,95459.40629837888,59.73404032458478
1249,2,22.188359760861022,839.44,114.4298068951456,2,93,93203.11243,11.094179880430511
1250,2,42.64301060357161,835.26,73.38626332259133,22,37,94873.04632118676,21.321505301785805
1251,2,81.10098906651915,1278.4,131.8567871330996,4,77,94157.28893751783,40.550494533259574
1252,2,93.27960639,1571.42,185.7523769679808,9,53,92249.77467887878,46.639803195
1253,2,95.50410297,1696.7,166.94252995671815,11,44,95046.31140556542,47.752051485
1254,2,95.80429434,69.61,4.838456508,18,6,101335.37142591068,47.90214717
1255,2,43.23461129819667,1655.56,132.76388674585198,13,52,90608.71191285225,21.617305649098334
1256,2,79.26780136553626,1534.32,111.64530732219424,23,2,95085.67361,39.63390068276813
1257,2,36.91751043886127,685.87,70.41389264935117,21,56,96663.24142,18.458755219430635
1258,2,85.75660141,836.63,103.62396579091065,3,85,93464.99668936511,42.878300705
1259,2,53.428817491424525,944.57,92.32652230005222,1,31,91610.06133018946,26.714408745712262
1260,2,96.05523168873675,1113.21,125.1252479155966,4,57,95083.81207,48.02761584436838
1261,2,62.98924657190774,1134.23,41.89394039001103,17,17,92535.56839,31.49462328595387
1262,2,77.13790287,60.5,39.83906955873773,4,46,96848.60058463633,38.568951435
1263,2,35.12294880251492,356.83,34.60756332999113,16,85,93249.42471884604,17.56147440125746
1264,2,89.32451265894245,1945.28,242.476989,17,43,93354.05306,44.66225632947123
1265,2,73.17374520664335,1595.3,188.9619398993949,20,43,95121.21741042713,36.58687260332167
1266,2,83.54990319,1683.45,285.539042,14,27,96187.06585,41.774951595
1267,2,102.50259980174307,1838.86,155.45697430021673,24,81,93796.97113,51.25129990087154
1268,2,35.66484142784964,1391.31,75.27546019523157,24,59,90969.73428671224,17.83242071392482
1269,2,20.174434389925764,1999.32,142.93196046302432,24,81,88776.22075,10.087217194962882
1270,2,61.670249513359096,1800.47,133.76740968126717,15,72,90919.67432925146,30.835124756679548
1271,2,32.36319600496897,615.85,121.35405090454182,14,64,94845.98673568608,16.181598002484485
1272,2,98.55496530040998,1926.5,161.42017044288278,3,47,91390.17733643753,49.27748265020499
1273,2,96.52601524436972,1275.48,102.4535221105624,24,10,95590.54943,48.26300762218486
1274,2,25.94421075079816,1578.78,88.12304169875023,24,19,93240.60133608471,12.97210537539908
1275,2,94.63719752556015,1440.38,123.9229224,22,89,92860.00781920127,47.31859876278008
1276,2,83.51707041182868,1776.98,160.59018838337667,7,25,93152.88657121592,41.75853520591434
1277,2,31.85134249,557.53,44.08045361998613,9,18,95669.15329363797,15.925671245
1278,2,73.11181027,138.53,29.420662797121523,5,63,96873.03623977189,36.555905135
1279,2,46.93931688,540.16,19.132797902448505,21,28,95685.35478168709,23.46965844
1280,2,77.85122679966823,1597.74,171.2130065,12,22,95736.32230315224,38.92561339983411
1281,2,57.738501289127015,391.02,40.125172690789775,15,80,95122.85556460643,28.869250644563508
1282,2,47.43692855040499,1885.65,179.5675527598684,12,74,90184.41797086818,23.718464275202496
1283,2,79.77951662530057,602.73,107.19706272209832,15,83,97110.00608018518,39.88975831265029
1284,2,42.359940686077145,1938.99,131.74707713745678,8,2,90342.29106912333,21.179970343038573
1285,2,70.61360032,659.59,122.22408254144972,8,16,97975.98572,35.30680016
1286,2,39.57510326788487,786.23,5.290092683449288,4,23,91330.47184093004,19.787551633942435
1287,2,50.854829490409614,1306.49,158.47719155924975,3,81,92660.07306255214,25.427414745204807
1288,2,76.03505056210389,164.61,26.72490960110193,2,89,96065.84310301708,38.017525281051945
1289,2,72.50295569,323.41,34.36850685296379,9,43,96518.35991078224,36.251477845
1290,2,124.29796569276728,1467.57,127.49832959498085,19,43,95570.99505508244,62.14898284638364
1291,2,104.61854911621737,499.52,46.52017735137847,1,28,96555.10141,52.30927455810868
1292,2,102.8763471712236,986.03,84.13709427,23,31,97596.58176582748,51.4381735856118
1293,2,40.55848014215508,1049.39,162.2172351297209,9,74,91484.04652,20.27924007107754
1294,2,64.57837708249205,866.63,58.08929356249624,11,81,94067.26640515216,32.28918854124603
1295,2,59.13077791568011,575.49,43.72542318611104,10,11,94515.17938795728,29.565388957840057
1296,2,19.838202762388704,1766.35,248.6939402612537,20,88,93753.72263756924,9.919101381194352
1297,2,64.27680495922552,313.88,29.62468510149179,18,64,97044.30110512424,32.13840247961276
1298,2,42.71548256582326,1552.62,251.33661947625887,2,19,93931.91491393156,21.35774128291163
1299,2,117.6283953672038,1953.64,170.5786149490523,7,81,92524.71073,58.8141976836019
1300,2,77.53688572593396,731.75,134.2282491230079,2,96,94765.57550727027,38.76844286296698
1301,2,61.400420999758566,1839.7,173.2552230407833,6,15,90612.03178261942,30.700210499879283
1302,2,89.15774658,971.78,8.236521842453229,5,25,92296.24723806191,44.57887329
1303,2,42.02783786,369.45,75.47321533022931,20,70,98428.14597861038,21.01391893
1304,2,72.90781017539734,1130.98,41.144809189548766,24,71,93384.79269664212,36.45390508769867
1305,2,67.53487499163305,691.01,76.37937771916728,18,40,96126.53242800216,33.76743749581652
1306,2,65.67950699941375,817.18,47.99417682099451,21,38,97619.06237313704,32.83975349970687
1307,2,55.07007433228347,1537.52,225.40827229476656,23,87,95940.91426197748,27.535037166141734
1308,2,71.42616943353741,257.75,8.523247255531125,1,53,95257.21712,35.713084716768705
1309,2,84.41402136913885,1168.04,150.9846771057928,12,44,94696.11576994351,42.207010684569426
1310,2,77.52611590273236,1627.59,143.63095661689056,21,77,92167.56308422856,38.76305795136618
1311,2,106.45416806443876,1797.19,205.5834386845226,18,7,94611.12175,53.22708403221938
1312,2,87.23352376082974,1233.38,19.65863108477413,10,57,91874.43234311067,43.61676188041487
1313,2,99.59339937,972.64,67.37818465752333,15,28,95598.53734322904,49.796699685
1314,2,101.38357321133066,754.34,115.36087618966094,2,68,94062.48961719964,50.69178660566533
1315,2,83.38975509546182,1571.01,133.22815255834104,13,83,91995.90014352422,41.69487754773091
1316,2,25.67800180845408,1274.89,110.41733586444764,4,21,93351.51322404906,12.83900090422704
1317,2,64.48420480850274,610.7,33.43990440571035,1,29,95589.42192,32.24210240425137
1318,2,55.631875031462464,277.55,82.44846917,15,46,99230.71482474083,27.815937515731232
1319,2,104.02383962330596,444.97,54.9230177,17,40,99198.55970160873,52.01191981165298
1320,2,42.09079880938019,1819.01,165.91201380876737,2,84,89037.82927004248,21.045399404690095
1321,2,56.311910160181725,332.07,62.03902726696464,10,4,96468.65032,28.155955080090862
1322,2,60.87940301917884,1733.17,185.39654645589684,1,38,91939.08355752932,30.43970150958942
1323,2,80.67681714,1914.3,182.9163523218768,13,84,89908.83581355284,40.33840857
1324,2,59.74199924096575,372.24,110.85317484954224,18,4,100470.2770479524,29.870999620482873
1325,2,97.69467101470212,108.96,6.792023318044047,24,96,98954.04681,48.84733550735106
1326,2,32.04189039020643,271.35,38.3255524,15,29,96350.32501984248,16.020945195103216
1327,2,93.95012514,1321.63,126.45246135030646,13,89,94920.55467488412,46.97506257
1328,2,34.918228137116735,310.34,107.31867618726838,2,43,93520.40356,17.459114068558367
1329,2,39.02923852163048,615.68,23.24831991056305,10,89,91703.87543763214,19.51461926081524
1330,2,110.6055234239352,1129.02,151.44978214099075,10,56,96350.34472158784,55.3027617119676
1331,2,31.364114841007247,611.63,47.608392388316034,11,25,95818.04058594188,15.682057420503623
1332,2,89.01544014597022,96.9,13.52121025,21,85,98158.00233795104,44.50772007298511
1333,2,22.467797973007308,1659.21,153.28498619647675,13,23,91508.60733194184,11.233898986503654
1334,2,73.64918701823872,1875.33,211.3062341761719,22,67,94922.31710356516,36.82459350911936
1335,2,39.68275054645271,1548.59,97.41689047003632,22,11,95292.63972116308,19.841375273226355
1336,2,40.843856686985816,1734.51,160.35430685188538,8,7,90690.67824860897,20.421928343492908
1337,2,80.85200357484445,942.63,4.514715527508358,16,14,97233.51509099464,40.42600178742222
1338,2,59.059786422861336,1085.6,29.05132319790357,12,89,90677.38781017651,29.529893211430668
1339,2,98.43431349434135,300.39,120.36925741658136,12,95,95910.88776152558,49.21715674717068
1340,2,49.34807014,336.54,68.16201650307019,18,60,97279.40683436352,24.67403507
1341,2,82.94793146109949,388.29,34.44327640654927,14,70,95745.98939002288,41.47396573054974
1342,2,107.31104678322929,1867.49,229.9744468,10,91,91955.05903303222,53.65552339161464
1343,2,56.544041579890745,841.81,23.732938495742737,16,21,94763.79211,28.272020789945373
1344,2,42.27593796383491,1373.61,107.84474383070707,7,64,91349.32579,21.137968981917457
1345,2,67.99532086848923,579.68,83.34388047121911,9,33,94737.34517,33.997660434244615
1346,2,91.89502452141409,1662.05,194.1180840715697,23,27,97242.18735520652,45.94751226070704
1347,2,29.10018598,1386.53,150.4335423413888,16,30,91512.11264,14.55009299
1348,2,56.85104497561797,1896.88,122.31509411677108,23,52,93394.10098040257,28.425522487808983
1349,2,49.54047520438262,377.67,57.84370461784326,18,49,95857.18801843189,24.77023760219131
1350,2,113.64414327910556,708.64,45.98002534765968,11,75,95310.26086245752,56.82207163955278
1351,2,23.21832285,19.52,48.08471504835482,13,51,98064.91671608126,11.609161425
1352,2,60.93083008534303,1469.52,160.1608940309333,11,84,93422.38132847613,30.465415042671516
1353,2,43.58239391715608,1043.91,38.10442231266383,15,91,89992.71880624694,21.79119695857804
1354,2,65.96085164139262,1977.09,176.1732630198542,13,84,91177.58864287456,32.98042582069631
1355,2,65.40505554825768,1788.46,173.02159821094762,2,76,91392.61132,32.70252777412884
1356,2,42.71487414985492,1074.41,153.08608150639012,4,93,91626.47809791884,21.35743707492746
1357,2,100.47034668253652,1472.16,176.55095485498163,20,82,93413.06291,50.23517334126826
1358,2,15.87732076405953,646.47,109.83175972599729,13,58,93776.36331845378,7.938660382029765
1359,2,56.22474483672989,1708.66,224.3869849149316,17,30,94008.31309631234,28.112372418364945
1360,2,79.83909031979435,1515.02,109.5560719166919,15,29,92082.93880259432,39.919545159897176
1361,2,58.400547970878094,1365.74,144.45515674728208,6,19,92769.68442,29.200273985439047
1362,2,107.0792770378592,1660.18,108.33870871984335,21,15,95700.12072708365,53.5396385189296
1363,2,101.62946296949512,1389.61,47.652183857547854,3,14,93741.43012794084,50.81473148474756
1364,2,38.95581464045627,184.92,43.241531950359565,13,50,97886.55069848732,19.477907320228134
1365,2,74.06870232868565,1942.27,237.83274225210744,22,21,95114.03707908692,37.03435116434282
1366,2,103.17644785666424,995.14,84.54292482993169,15,30,97554.79244680208,51.58822392833212
1367,2,57.95337218409352,1299.83,96.96725924932882,10,79,93516.34818283556,28.97668609204676
1368,2,65.29731570764842,995.46,15.975253576675511,24,10,95633.86501753615,32.64865785382421
1369,2,73.37269827476337,198.82,63.55389621260888,6,12,97561.0682,36.68634913738168
1370,2,60.92328638932563,180.47,126.80751666197466,5,29,99094.16003681836,30.461643194662816
1371,2,105.74867005489162,1066.09,6.075309781655108,11,42,95275.5669,52.87433502744581
1372,2,54.70330355228603,1371.85,70.29485309226965,17,84,90033.93258,27.351651776143015
1373,2,34.02612107090177,775.11,35.78024787,1,31,92430.27499420126,17.013060535450887
1374,2,45.76088913551585,1806.44,134.36370451587555,18,53,90293.30691939406,22.880444567757927
1375,2,29.19020554115235,1079.26,108.50069750717404,5,56,90498.45879324706,14.595102770576174
1376,2,62.86125923862272,401.7,116.86547736401135,20,40,98941.71863,31.43062961931136
1377,2,80.84192242787827,925.02,133.68166434300517,24,83,98499.12903,40.42096121393914
1378,2,64.36463903964462,54.74,31.306469138715794,9,63,95005.11437943472,32.18231951982231
1379,2,77.27244091272375,1001.87,53.9718648,10,23,95599.33771832532,38.636220456361876
1380,2,14.74490565936436,791.21,68.12173492710495,6,30,91926.40896795584,7.37245282968218
1381,2,19.63299284832128,1755.68,135.66938731686895,11,21,88935.79620077804,9.81649642416064
1382,2,55.49499769320898,1272.0,105.29221348750038,17,84,93271.91336032742,27.74749884660449
1383,2,115.71980670345548,452.55,81.96041098192339,11,93,98658.06473860772,57.85990335172774
1384,2,48.10414530618317,1903.14,242.0263067961211,9,63,91075.0164,24.052072653091585
1385,2,107.94652305436207,1844.74,173.85041284731494,18,84,94879.48723,53.97326152718104
1386,2,29.168158259971243,471.74,64.59890568733695,23,43,98614.35568219348,14.584079129985621
1387,2,53.378553426215646,1888.92,180.9226536564969,15,55,89727.07031301362,26.689276713107823
1388,2,108.27173503642118,1300.45,99.83067717663091,14,10,96051.61655042478,54.13586751821059
1389,2,106.61113086928476,408.67,24.14476639791966,16,22,96953.99838858192,53.30556543464238
1390,2,51.198502681137775,1572.82,174.37333754296512,22,68,93746.29417420336,25.599251340568888
1391,2,38.39123732563338,1554.44,113.2999095294419,21,19,92312.55139355868,19.19561866281669
